city,date,tmax,tmean,tmin,precip
郑州,2019-08-15,33.8,28.1,23.0,0.0
郑州,2019-08-16,31.1,27.5,23.3,0.0
郑州,2019-08-17,31.4,26.3,22.2,0.1
郑州,2019-08-18,32.3,27.1,21.9,0.0
郑州,2019-08-19,33.2,27.8,22.5,0.0
郑州,2019-08-20,33.7,28.0,22.6,0.0
郑州,2019-08-21,27.4,24.3,22.8,10.7
郑州,2019-08-22,30.4,26.0,22.4,0.0
郑州,2019-08-23,32.2,27.3,22.4,0.0
郑州,2019-08-24,32.1,27.1,22.5,0.0
郑州,2019-08-25,29.2,25.1,22.0,0.0
郑州,2019-08-26,31.5,25.9,20.6,0.0
郑州,2019-08-27,26.8,25.0,23.5,3.3
郑州,2019-08-28,33.2,27.7,22.6,0.0
郑州,2019-08-29,31.1,26.6,21.2,0.0
郑州,2019-08-30,32.2,26.2,19.2,0.0
郑州,2019-08-31,32.2,26.1,19.0,0.0
郑州,2019-09-01,31.1,25.8,20.3,0.0
郑州,2019-09-02,28.8,23.9,21.3,4.1
郑州,2019-09-03,29.8,24.9,19.7,0.1
郑州,2019-09-04,30.5,24.9,20.2,0.0
郑州,2019-09-05,32.1,25.7,19.1,0.0
郑州,2019-09-06,32.5,26.1,19.7,0.0
郑州,2019-09-07,33.1,26.4,19.4,0.0
郑州,2019-09-08,35.8,28.6,20.7,0.0
郑州,2019-09-09,33.1,27.7,21.5,0.0
郑州,2019-09-10,27.7,24.8,22.6,1.1
郑州,2019-09-11,22.4,19.9,17.8,12.9
郑州,2019-09-12,21.7,19.2,17.5,2.6
郑州,2019-09-13,28.5,23.2,19.2,1.4
郑州,2019-09-14,23.2,21.5,20.4,0.9
郑州,2019-09-15,20.3,17.6,16.3,17.5
郑州,2019-09-16,24.7,19.7,15.1,0.5
郑州,2019-09-17,19.5,18.7,17.7,10.8
郑州,2019-09-18,26.5,20.8,15.5,0.0
郑州,2019-09-19,20.5,19.2,18.2,0.4
郑州,2019-09-20,25.6,21.3,18.6,0.2
郑州,2019-09-21,26.4,20.6,15.6,0.0
郑州,2019-09-22,27.1,21.0,16.4,0.0
郑州,2019-09-23,29.4,22.5,16.0,0.0
郑州,2019-09-24,29.2,23.7,19.5,0.0
郑州,2019-09-25,29.4,23.5,18.6,0.0
郑州,2019-09-26,29.2,23.2,16.8,0.0
郑州,2019-09-27,30.0,23.7,19.1,0.0
郑州,2019-09-28,30.4,24.5,18.7,0.0
郑州,2019-09-29,30.5,25.1,18.9,0.0
郑州,2019-09-30,32.2,25.8,19.7,0.0
郑州,2019-10-01,30.6,24.9,19.5,0.0
郑州,2019-10-02,31.1,25.3,21.1,0.0
郑州,2019-10-03,32.6,25.8,19.7,2.1
郑州,2019-10-04,23.9,19.5,13.1,10.7
郑州,2019-10-05,16.4,13.8,11.3,14.3
郑州,2019-10-06,13.9,11.8,9.6,13.8
郑州,2019-10-07,21.7,15.2,8.5,0.0
郑州,2019-10-08,22.5,17.5,13.7,0.0
郑州,2019-10-09,16.4,15.2,14.1,11.6
郑州,2019-10-10,20.7,17.0,13.8,0.0
郑州,2019-10-11,21.6,17.8,14.1,0.1
郑州,2019-10-12,20.8,17.9,15.9,1.0
郑州,2019-10-13,22.5,17.5,12.5,0.0
郑州,2019-10-14,16.4,13.1,10.7,2.4
郑州,2019-10-15,15.6,12.3,9.9,0.1
郑州,2019-10-16,14.0,11.3,9.7,0.2
郑州,2019-10-17,19.2,12.8,7.4,0.0
郑州,2019-10-18,21.1,14.6,8.6,0.0
郑州,2019-10-19,22.7,16.4,11.1,0.0
郑州,2019-10-20,23.5,18.6,14.5,0.0
郑州,2019-10-21,22.1,18.0,15.9,0.0
郑州,2019-10-22,18.0,16.0,14.1,2.1
郑州,2019-10-23,20.8,16.7,14.3,0.0
郑州,2019-10-24,21.2,16.4,12.0,0.0
郑州,2019-10-25,15.4,13.1,9.8,0.0
郑州,2019-10-26,18.1,12.9,7.8,0.0
郑州,2019-10-27,21.6,15.6,10.1,0.0
郑州,2019-10-28,21.3,17.5,14.5,0.0
郑州,2019-10-29,21.2,14.7,8.3,0.0
郑州,2019-10-30,23.9,17.2,9.6,0.0
郑州,2019-10-31,24.3,18.9,15.1,0.0
郑州,2019-11-01,20.2,16.5,13.1,0.0
郑州,2019-11-02,22.7,16.8,11.8,0.0
郑州,2019-11-03,19.9,14.8,11.2,0.0
郑州,2019-11-04,18.3,12.6,8.9,0.0
郑州,2019-11-05,20.0,13.4,7.9,0.0
郑州,2019-11-06,19.3,13.8,8.9,0.0
郑州,2019-11-07,17.7,12.8,8.4,0.0
郑州,2019-11-08,19.2,12.2,6.3,0.0
郑州,2019-11-09,20.1,14.0,7.7,0.4
郑州,2019-11-10,20.1,15.6,12.3,0.0
郑州,2019-11-11,20.1,14.9,9.6,0.1
郑州,2019-11-12,21.7,16.2,11.8,0.6
郑州,2019-11-13,15.7,13.2,9.2,0.0
郑州,2019-11-14,21.5,12.4,5.9,0.0
郑州,2019-11-15,18.2,11.2,6.8,0.0
郑州,2019-11-16,14.6,9.9,4.0,0.2
郑州,2019-11-17,15.5,10.5,7.6,0.7
郑州,2019-11-18,10.9,6.8,3.8,0.0
郑州,2019-11-19,13.9,6.7,0.3,0.0
郑州,2019-11-20,13.3,8.2,3.8,0.1
郑州,2019-11-21,15.0,9.6,6.2,0.0
郑州,2019-11-22,16.6,10.3,5.7,0.0
郑州,2019-11-23,16.3,11.1,7.2,0.0
郑州,2019-11-24,10.4,9.1,6.4,0.9
郑州,2019-11-25,6.0,3.2,0.2,0.0
郑州,2019-11-26,6.3,3.5,-0.2,0.0
郑州,2019-11-27,6.9,4.6,1.9,0.0
郑州,2019-11-28,6.7,2.7,-2.0,0.0
郑州,2019-11-29,4.6,3.5,2.5,0.0
郑州,2019-11-30,6.2,4.4,2.9,0.1
郑州,2019-12-01,11.0,6.4,2.5,0.0
郑州,2019-12-02,8.5,4.7,0.6,0.0
郑州,2019-12-03,11.9,6.6,2.9,0.0
郑州,2019-12-04,13.3,7.6,4.2,0.0
郑州,2019-12-05,9.7,4.8,0.6,0.0
郑州,2019-12-06,7.8,1.5,-2.8,0.0
郑州,2019-12-07,9.6,1.9,-3.5,0.0
郑州,2019-12-08,13.0,5.3,-1.8,0.0
郑州,2019-12-09,15.5,9.8,6.5,0.0
郑州,2019-12-10,16.1,9.6,3.6,0.0
郑州,2019-12-11,13.6,7.0,2.9,0.0
郑州,2019-12-12,8.2,3.2,-1.7,0.0
郑州,2019-12-13,15.2,8.5,3.8,0.0
郑州,2019-12-14,5.4,4.2,2.5,0.0
郑州,2019-12-15,3.9,2.8,2.1,8.4
郑州,2019-12-16,10.0,5.7,2.3,1.3
郑州,2019-12-17,9.4,5.9,2.3,0.0
郑州,2019-12-18,5.9,2.3,-1.3,0.0
郑州,2019-12-19,10.2,3.9,-0.7,0.0
郑州,2019-12-20,7.5,1.0,-3.8,0.0
郑州,2019-12-21,9.8,2.8,-1.9,0.0
郑州,2019-12-22,11.9,3.2,-2.5,0.0
郑州,2019-12-23,2.8,1.7,1.0,0.1
郑州,2019-12-24,7.3,3.6,1.3,0.0
郑州,2019-12-25,5.7,3.1,0.9,0.7
郑州,2019-12-26,6.9,2.9,-0.5,0.0
郑州,2019-12-27,11.3,3.6,-1.7,0.0
郑州,2019-12-28,12.1,4.5,-2.3,0.0
郑州,2019-12-29,13.5,6.0,0.1,0.0
郑州,2019-12-30,4.5,2.1,-2.7,0.0
郑州,2019-12-31,0.8,-3.4,-7.2,0.0
郑州,2020-01-01,5.2,0.8,-3.8,0.0
郑州,2020-01-02,5.3,2.4,-0.8,0.0
郑州,2020-01-03,8.4,3.6,1.4,0.0
郑州,2020-01-04,10.8,4.4,-1.6,0.0
郑州,2020-01-05,4.9,1.7,0.4,18.8
郑州,2020-01-06,4.0,1.4,-1.5,4.7
郑州,2020-01-07,4.0,1.3,-0.5,7.1
郑州,2020-01-08,5.5,1.2,-3.0,0.0
郑州,2020-01-09,3.6,0.8,-2.5,0.1
郑州,2020-01-10,6.1,2.3,-1.5,0.0
郑州,2020-01-11,3.3,1.7,-1.3,1.8
郑州,2020-01-12,3.4,0.0,-3.4,0.3
郑州,2020-01-13,5.4,0.2,-2.4,0.0
郑州,2020-01-14,4.0,-0.8,-4.2,0.0
郑州,2020-01-15,1.7,-1.2,-3.4,0.8
郑州,2020-01-16,3.7,-0.7,-3.6,0.0
郑州,2020-01-17,8.4,1.2,-3.5,0.0
郑州,2020-01-18,8.3,2.9,-2.7,0.0
郑州,2020-01-19,9.2,5.1,0.8,0.0
郑州,2020-01-20,8.1,3.3,-0.2,0.0
郑州,2020-01-21,6.9,1.7,-1.8,0.0
郑州,2020-01-22,7.5,2.2,-2.4,0.0
郑州,2020-01-23,9.4,3.0,-2.5,0.0
郑州,2020-01-24,5.6,3.6,1.7,0.5
郑州,2020-01-25,7.4,3.1,0.4,0.3
郑州,2020-01-26,3.5,1.9,0.8,1.8
郑州,2020-01-27,6.5,1.0,-3.0,0.0
郑州,2020-01-28,9.4,2.7,-3.1,0.0
郑州,2020-01-29,9.4,3.3,-1.9,0.0
郑州,2020-01-30,10.2,3.2,-1.6,0.0
郑州,2020-01-31,14.0,5.5,-2.2,0.0
郑州,2020-02-01,8.6,4.2,0.0,0.0
郑州,2020-02-02,12.8,5.9,-0.7,0.0
郑州,2020-02-03,9.4,3.6,-1.7,0.0
郑州,2020-02-04,9.5,3.5,-1.6,0.0
郑州,2020-02-05,0.2,-0.9,-2.3,2.0
郑州,2020-02-06,0.8,-1.4,-3.0,5.1
郑州,2020-02-07,9.8,1.6,-4.4,0.0
郑州,2020-02-08,11.2,3.6,-3.0,0.0
郑州,2020-02-09,15.8,8.1,0.6,0.0
郑州,2020-02-10,18.2,10.4,4.9,0.0
郑州,2020-02-11,15.5,9.0,3.2,0.0
郑州,2020-02-12,18.5,10.1,2.8,0.0
郑州,2020-02-13,15.7,10.3,5.9,0.0
郑州,2020-02-14,12.4,8.4,2.6,1.8
郑州,2020-02-15,6.1,2.8,1.2,1.2
郑州,2020-02-16,7.9,2.6,-1.7,0.0
郑州,2020-02-17,11.3,4.1,-2.4,0.0
郑州,2020-02-18,15.4,6.4,-3.1,0.0
郑州,2020-02-19,14.8,7.8,2.1,0.0
郑州,2020-02-20,13.3,7.0,0.6,0.0
郑州,2020-02-21,16.0,9.7,6.1,0.5
郑州,2020-02-22,14.8,8.7,2.5,0.0
郑州,2020-02-23,19.5,11.9,5.3,0.0
郑州,2020-02-24,17.9,12.5,5.8,0.3
郑州,2020-02-25,14.8,8.2,3.6,0.0
郑州,2020-02-26,10.7,7.7,5.8,0.0
郑州,2020-02-27,6.1,4.1,1.4,7.8
郑州,2020-02-28,13.4,5.7,0.7,4.7
郑州,2020-02-29,15.9,7.4,0.7,0.0
郑州,2020-03-01,13.5,7.8,3.7,0.0
郑州,2020-03-02,11.9,7.5,5.2,0.3
郑州,2020-03-03,12.2,7.3,2.4,0.0
郑州,2020-03-04,10.5,4.7,-1.0,0.0
郑州,2020-03-05,14.2,7.4,0.3,0.0
郑州,2020-03-06,18.5,11.4,4.9,0.0
郑州,2020-03-07,17.9,11.5,5.5,0.0
郑州,2020-03-08,17.6,12.0,6.3,0.1
郑州,2020-03-09,12.0,9.6,6.3,3.7
郑州,2020-03-10,16.0,10.0,4.8,0.0
郑州,2020-03-11,20.4,12.3,2.9,0.0
郑州,2020-03-12,22.0,14.8,8.5,0.3
郑州,2020-03-13,14.2,10.1,7.3,0.0
郑州,2020-03-14,17.9,11.1,4.2,0.0
郑州,2020-03-15,20.6,14.0,8.5,0.0
郑州,2020-03-16,21.4,15.9,11.6,0.0
郑州,2020-03-17,24.7,18.1,13.7,0.0
郑州,2020-03-18,27.6,19.2,10.8,0.0
郑州,2020-03-19,22.4,15.7,7.5,0.0
郑州,2020-03-20,29.3,19.5,11.4,0.0
郑州,2020-03-21,28.8,20.8,12.8,0.0
郑州,2020-03-22,21.8,15.8,10.9,0.0
郑州,2020-03-23,24.4,17.2,10.0,0.0
郑州,2020-03-24,23.6,17.2,12.4,0.4
郑州,2020-03-25,20.9,16.9,14.0,2.7
郑州,2020-03-26,18.7,12.2,6.3,2.9
郑州,2020-03-27,12.6,9.2,6.7,0.0
郑州,2020-03-28,14.6,9.6,4.1,0.0
郑州,2020-03-29,10.1,8.2,6.6,1.0
郑州,2020-03-30,15.6,9.2,3.2,0.0
郑州,2020-03-31,15.7,10.5,7.2,0.0
郑州,2020-04-01,13.6,8.6,4.4,2.3
郑州,2020-04-02,13.9,8.9,5.8,0.9
郑州,2020-04-03,19.8,12.9,6.6,0.0
郑州,2020-04-04,21.0,14.6,9.0,0.0
郑州,2020-04-05,20.0,13.2,6.9,0.0
郑州,2020-04-06,22.6,16.5,11.4,0.0
郑州,2020-04-07,24.9,17.6,9.3,0.0
郑州,2020-04-08,22.9,15.8,9.5,0.0
郑州,2020-04-09,15.5,11.0,6.1,1.4
郑州,2020-04-10,6.3,5.2,3.8,9.2
郑州,2020-04-11,15.7,9.3,3.8,0.0
郑州,2020-04-12,22.4,14.7,8.0,0.0
郑州,2020-04-13,25.3,17.1,7.3,0.0
郑州,2020-04-14,22.5,18.0,14.4,0.0
郑州,2020-04-15,27.4,19.4,9.7,0.0
郑州,2020-04-16,25.2,21.0,15.7,0.0
郑州,2020-04-17,24.5,18.6,11.9,0.0
郑州,2020-04-18,17.2,13.8,10.6,5.7
郑州,2020-04-19,22.8,15.6,9.2,0.0
郑州,2020-04-20,20.2,17.1,14.1,0.0
郑州,2020-04-21,21.0,15.7,10.4,0.0
郑州,2020-04-22,18.1,13.3,9.2,0.0
郑州,2020-04-23,20.8,13.7,6.4,0.0
郑州,2020-04-24,23.9,16.7,8.0,0.0
郑州,2020-04-25,25.5,20.2,13.2,0.0
郑州,2020-04-26,26.6,17.5,9.0,0.0
郑州,2020-04-27,22.8,17.1,12.8,0.1
郑州,2020-04-28,27.2,20.0,12.5,0.0
郑州,2020-04-29,33.0,24.1,14.5,0.0
郑州,2020-04-30,35.2,26.6,16.5,0.0
郑州,2020-05-01,34.0,26.5,19.0,0.0
郑州,2020-05-02,36.7,27.3,18.7,0.0
郑州,2020-05-03,39.9,31.2,22.3,0.0
郑州,2020-05-04,28.5,18.3,12.5,10.0
郑州,2020-05-05,23.4,17.0,12.3,12.5
郑州,2020-05-06,26.2,19.5,13.0,0.7
郑州,2020-05-07,20.4,18.1,16.7,12.2
郑州,2020-05-08,23.2,18.5,14.9,9.5
郑州,2020-05-09,17.7,15.1,13.0,7.1
郑州,2020-05-10,28.3,20.9,14.5,0.0
郑州,2020-05-11,24.5,21.0,16.8,0.0
郑州,2020-05-12,28.0,23.0,19.4,0.0
郑州,2020-05-13,30.2,22.8,15.1,0.2
郑州,2020-05-14,27.5,22.6,17.7,0.0
郑州,2020-05-15,31.9,24.3,16.4,0.0
郑州,2020-05-16,35.1,27.3,20.5,0.0
郑州,2020-05-17,33.9,25.6,18.6,0.0
郑州,2020-05-18,28.4,21.5,13.8,0.0
郑州,2020-05-19,30.7,23.3,15.0,0.0
郑州,2020-05-20,30.4,24.8,18.8,0.0
郑州,2020-05-21,34.2,27.1,18.5,0.0
郑州,2020-05-22,34.0,27.6,20.8,0.0
郑州,2020-05-23,34.5,27.9,22.4,0.0
郑州,2020-05-24,29.3,24.3,19.7,0.0
郑州,2020-05-25,32.3,26.5,21.3,0.0
郑州,2020-05-26,29.8,24.3,18.1,0.0
郑州,2020-05-27,33.6,27.0,19.5,0.0
郑州,2020-05-28,35.6,28.6,20.7,0.0
郑州,2020-05-29,32.3,27.9,24.7,0.0
郑州,2020-05-30,30.8,25.5,20.6,0.3
郑州,2020-05-31,34.8,27.2,19.9,0.0
郑州,2020-06-01,35.9,28.4,20.8,0.0
郑州,2020-06-02,33.1,28.6,24.8,0.0
郑州,2020-06-03,38.4,29.8,20.0,0.0
郑州,2020-06-04,39.9,32.4,23.2,0.0
郑州,2020-06-05,34.3,29.1,24.9,0.0
郑州,2020-06-06,36.9,29.9,23.2,0.0
郑州,2020-06-07,36.7,30.5,24.1,0.0
郑州,2020-06-08,35.2,29.7,23.5,0.0
郑州,2020-06-09,27.4,23.4,21.2,8.8
郑州,2020-06-10,32.7,26.5,20.3,0.4
郑州,2020-06-11,30.7,25.7,23.3,7.4
郑州,2020-06-12,27.2,24.1,21.6,8.1
郑州,2020-06-13,33.3,26.4,19.5,0.6
郑州,2020-06-14,32.1,28.1,24.8,0.0
郑州,2020-06-15,31.8,25.7,21.3,15.0
郑州,2020-06-16,22.1,20.7,19.1,34.7
郑州,2020-06-17,20.0,19.2,18.4,20.2
郑州,2020-06-18,27.6,22.1,17.3,0.0
郑州,2020-06-19,28.5,23.3,17.7,0.0
郑州,2020-06-20,29.4,24.9,21.6,0.0
郑州,2020-06-21,28.1,24.2,19.6,0.5
郑州,2020-06-22,24.8,22.9,21.2,3.7
郑州,2020-06-23,28.4,24.3,20.8,0.3
郑州,2020-06-24,32.9,27.2,21.9,0.0
郑州,2020-06-25,34.0,27.6,21.0,0.5
郑州,2020-06-26,30.1,28.0,25.5,0.6
郑州,2020-06-27,32.0,27.7,23.2,0.1
郑州,2020-06-28,28.7,25.7,22.9,7.4
郑州,2020-06-29,32.6,26.9,22.0,0.0
郑州,2020-06-30,30.8,26.5,23.0,0.0
郑州,2020-07-01,30.8,26.4,21.3,0.2
郑州,2020-07-02,30.9,26.4,23.5,4.1
郑州,2020-07-03,29.9,25.3,21.8,0.1
郑州,2020-07-04,30.8,26.2,22.1,6.5
郑州,2020-07-05,32.5,28.0,23.0,0.0
郑州,2020-07-06,34.7,29.7,24.7,0.0
郑州,2020-07-07,36.2,30.0,25.2,0.5
郑州,2020-07-08,32.4,28.7,25.1,0.9
郑州,2020-07-09,33.3,28.6,25.5,0.0
郑州,2020-07-10,31.0,27.2,23.2,0.1
郑州,2020-07-11,26.0,24.4,20.7,11.0
郑州,2020-07-12,26.3,22.0,19.0,8.2
郑州,2020-07-13,28.2,23.8,19.2,0.0
郑州,2020-07-14,26.9,24.0,20.9,2.8
郑州,2020-07-15,30.3,25.1,19.2,0.0
郑州,2020-07-16,30.4,26.1,21.6,0.0
郑州,2020-07-17,25.9,23.1,20.8,10.9
郑州,2020-07-18,28.3,24.0,19.3,0.1
郑州,2020-07-19,27.5,24.2,21.9,3.2
郑州,2020-07-20,33.1,26.6,20.0,0.0
郑州,2020-07-21,29.8,25.7,22.8,3.3
郑州,2020-07-22,25.3,22.5,21.1,17.3
郑州,2020-07-23,29.6,24.9,21.1,0.0
郑州,2020-07-24,29.4,24.7,22.2,1.9
郑州,2020-07-25,29.4,24.5,19.6,1.0
郑州,2020-07-26,26.3,23.6,21.2,8.0
郑州,2020-07-27,27.4,23.6,19.9,0.3
郑州,2020-07-28,29.2,25.6,21.8,0.3
郑州,2020-07-29,30.9,27.2,23.8,0.1
郑州,2020-07-30,31.0,26.9,23.1,0.6
郑州,2020-07-31,31.3,27.5,23.9,1.4
郑州,2020-08-01,31.1,28.0,25.4,1.1
郑州,2020-08-02,32.5,28.3,25.5,30.4
郑州,2020-08-03,33.8,29.5,26.3,3.6
郑州,2020-08-04,31.2,27.6,25.3,25.1
郑州,2020-08-05,28.3,26.2,24.9,7.5
郑州,2020-08-06,26.0,23.9,22.7,19.1
郑州,2020-08-07,26.7,24.5,22.6,35.0
郑州,2020-08-08,30.5,26.5,23.4,2.0
郑州,2020-08-09,32.9,28.3,24.0,0.0
郑州,2020-08-10,33.1,28.9,24.9,1.1
郑州,2020-08-11,32.4,29.0,25.7,0.3
郑州,2020-08-12,32.0,28.0,24.9,4.1
郑州,2020-08-13,30.7,28.0,26.0,3.6
郑州,2020-08-14,31.7,27.7,24.6,2.4
郑州,2020-08-15,31.4,26.8,22.8,7.8
郑州,2020-08-16,29.4,25.0,21.8,3.0
郑州,2020-08-17,33.0,27.4,22.3,0.6
郑州,2020-08-18,32.3,28.4,25.4,0.0
郑州,2020-08-19,27.2,24.9,21.2,2.8
郑州,2020-08-20,21.3,20.5,19.6,34.7
郑州,2020-08-21,24.6,21.9,19.4,0.1
郑州,2020-08-22,26.4,22.7,19.7,1.3
郑州,2020-08-23,29.7,25.4,21.3,3.3
郑州,2020-08-24,27.4,24.9,23.0,0.9
郑州,2020-08-25,30.8,25.9,22.1,0.0
郑州,2020-08-26,30.4,25.6,21.1,0.0
郑州,2020-08-27,30.7,25.5,19.5,0.0
郑州,2020-08-28,31.7,26.8,21.7,0.0
郑州,2020-08-29,31.6,26.7,22.0,0.0
郑州,2020-08-30,31.5,26.9,21.4,0.1
郑州,2020-08-31,31.0,26.3,23.7,0.0
郑州,2020-09-01,31.9,26.4,21.2,0.0
郑州,2020-09-02,31.0,26.7,22.7,0.0
郑州,2020-09-03,32.5,26.0,20.0,0.0
郑州,2020-09-04,33.7,26.7,18.5,0.0
郑州,2020-09-05,33.7,27.8,20.4,0.0
郑州,2020-09-06,33.9,28.1,21.8,0.0
郑州,2020-09-07,34.2,27.5,22.6,2.5
郑州,2020-09-08,32.4,26.4,21.4,0.0
郑州,2020-09-09,32.3,26.6,21.9,1.8
郑州,2020-09-10,29.1,24.9,22.1,3.2
郑州,2020-09-11,28.1,23.4,19.6,0.0
郑州,2020-09-12,28.8,23.5,18.4,0.0
郑州,2020-09-13,28.2,23.4,18.6,0.0
郑州,2020-09-14,28.2,24.0,18.7,0.0
郑州,2020-09-15,31.3,25.5,20.0,0.1
郑州,2020-09-16,31.2,25.3,19.9,0.0
郑州,2020-09-17,28.1,23.3,18.1,0.0
郑州,2020-09-18,31.0,24.1,16.6,0.0
郑州,2020-09-19,31.0,24.9,17.3,0.0
郑州,2020-09-20,28.7,23.4,18.3,0.2
郑州,2020-09-21,24.0,20.4,17.2,3.1
郑州,2020-09-22,25.5,20.9,16.6,0.0
郑州,2020-09-23,27.0,22.4,19.0,0.8
郑州,2020-09-24,26.3,21.5,16.6,0.1
郑州,2020-09-25,25.5,21.2,17.1,0.0
郑州,2020-09-26,24.8,20.8,16.7,0.0
郑州,2020-09-27,25.3,20.5,16.9,0.8
郑州,2020-09-28,24.9,20.6,16.2,0.0
郑州,2020-09-29,25.9,20.6,17.0,0.0
郑州,2020-09-30,23.5,19.4,15.5,0.0
郑州,2020-10-01,27.1,22.3,16.4,0.0
郑州,2020-10-02,22.0,18.7,14.6,2.4
郑州,2020-10-03,18.8,16.1,14.0,1.9
郑州,2020-10-04,18.4,15.6,10.4,0.0
郑州,2020-10-05,16.3,13.2,11.0,0.6
郑州,2020-10-06,16.3,13.0,9.4,0.0
郑州,2020-10-07,20.4,15.5,12.5,0.0
郑州,2020-10-08,21.3,16.0,11.3,0.0
郑州,2020-10-09,22.6,17.8,13.4,0.0
郑州,2020-10-10,21.2,18.0,15.4,0.1
郑州,2020-10-11,20.3,17.7,15.6,0.1
郑州,2020-10-12,19.3,16.9,15.2,0.5
郑州,2020-10-13,17.9,14.6,12.4,8.7
郑州,2020-10-14,14.4,12.5,10.4,9.6
郑州,2020-10-15,15.5,12.7,10.4,1.9
郑州,2020-10-16,18.7,14.9,11.3,0.0
郑州,2020-10-17,20.5,14.1,8.0,0.0
郑州,2020-10-18,20.5,14.2,8.2,0.0
郑州,2020-10-19,21.2,14.9,9.2,0.0
郑州,2020-10-20,20.3,15.3,11.0,0.0
郑州,2020-10-21,21.9,16.8,10.9,0.0
郑州,2020-10-22,20.5,13.2,7.4,0.0
郑州,2020-10-23,17.3,11.2,6.6,0.0
郑州,2020-10-24,18.8,12.6,5.9,0.0
郑州,2020-10-25,21.9,15.7,10.4,0.0
郑州,2020-10-26,24.6,18.0,12.0,0.0
郑州,2020-10-27,17.4,15.7,11.9,0.0
郑州,2020-10-28,17.8,13.7,10.7,0.0
郑州,2020-10-29,19.9,13.5,8.4,0.0
郑州,2020-10-30,19.3,13.8,7.6,0.0
郑州,2020-10-31,21.8,16.9,13.4,0.0
郑州,2020-11-01,20.6,15.9,11.6,0.0
郑州,2020-11-02,20.2,14.3,9.9,0.0
郑州,2020-11-03,17.7,11.5,5.3,0.0
郑州,2020-11-04,19.0,14.0,9.9,0.0
郑州,2020-11-05,19.8,15.3,12.2,0.0
郑州,2020-11-06,22.3,17.4,14.0,0.0
郑州,2020-11-07,22.1,16.4,11.9,0.0
郑州,2020-11-08,17.8,12.5,8.8,0.0
郑州,2020-11-09,19.7,12.5,6.5,0.0
郑州,2020-11-10,20.7,13.3,7.9,0.0
郑州,2020-11-11,20.3,14.1,9.1,0.0
郑州,2020-11-12,23.2,15.5,8.6,0.0
郑州,2020-11-13,19.2,14.3,10.8,0.0
郑州,2020-11-14,19.1,12.6,8.0,0.0
郑州,2020-11-15,19.2,12.6,7.4,0.0
郑州,2020-11-16,18.4,13.9,9.5,0.0
郑州,2020-11-17,14.2,12.8,11.4,12.3
郑州,2020-11-18,18.1,13.7,11.3,11.7
郑州,2020-11-19,14.7,11.4,7.9,0.0
郑州,2020-11-20,11.3,8.0,4.9,0.2
郑州,2020-11-21,8.1,5.0,1.9,8.4
郑州,2020-11-22,6.0,4.7,4.0,0.5
郑州,2020-11-23,4.1,3.0,1.2,3.1
郑州,2020-11-24,7.9,3.6,-1.0,0.0
郑州,2020-11-25,8.0,4.9,1.0,0.0
郑州,2020-11-26,8.5,5.7,3.7,0.1
郑州,2020-11-27,8.5,4.7,0.7,0.0
郑州,2020-11-28,6.0,3.0,1.0,0.0
郑州,2020-11-29,9.3,3.4,-2.0,0.0
郑州,2020-11-30,5.7,2.4,-2.2,0.0
郑州,2020-12-01,3.4,1.6,-0.4,3.1
郑州,2020-12-02,5.6,1.9,-1.6,0.1
郑州,2020-12-03,3.2,1.8,0.1,0.1
郑州,2020-12-04,6.8,1.6,-3.7,0.0
郑州,2020-12-05,8.6,2.6,-2.3,0.0
郑州,2020-12-06,10.2,4.6,-0.7,0.0
郑州,2020-12-07,6.5,3.0,-0.5,0.0
郑州,2020-12-08,6.8,1.3,-3.8,0.0
郑州,2020-12-09,10.2,4.1,-0.3,0.4
郑州,2020-12-10,10.2,5.7,3.0,0.0
郑州,2020-12-11,8.9,5.1,2.8,0.0
郑州,2020-12-12,11.6,6.0,1.1,0.0
郑州,2020-12-13,6.1,2.0,-3.2,0.0
郑州,2020-12-14,3.1,-1.7,-5.5,0.0
郑州,2020-12-15,5.1,-1.0,-5.9,0.0
郑州,2020-12-16,4.3,-0.9,-5.2,0.0
郑州,2020-12-17,7.3,1.2,-3.9,0.0
郑州,2020-12-18,5.6,1.6,-1.9,0.0
郑州,2020-12-19,5.7,0.0,-5.1,0.0
郑州,2020-12-20,7.7,2.1,-1.2,0.0
郑州,2020-12-21,9.6,1.8,-4.4,0.0
郑州,2020-12-22,11.2,3.7,-2.7,0.0
郑州,2020-12-23,11.4,5.5,1.3,0.0
郑州,2020-12-24,10.1,5.5,2.4,0.0
郑州,2020-12-25,11.7,5.5,-0.8,0.0
郑州,2020-12-26,11.2,5.2,0.7,0.0
郑州,2020-12-27,11.5,4.5,-0.5,0.0
郑州,2020-12-28,8.5,3.7,0.6,0.8
郑州,2020-12-29,1.3,-1.5,-6.2,2.0
郑州,2020-12-30,-0.9,-4.1,-6.8,0.0
郑州,2020-12-31,2.8,-2.4,-5.6,0.0
郑州,2021-01-01,8.1,2.1,-2.0,0.0
郑州,2021-01-02,7.6,2.3,-1.7,0.0
郑州,2021-01-03,5.2,-0.3,-3.7,0.0
郑州,2021-01-04,4.6,-1.1,-4.6,0.0
郑州,2021-01-05,2.4,-1.5,-4.0,0.0
郑州,2021-01-06,3.2,-1.7,-7.1,0.0
郑州,2021-01-07,-3.2,-6.7,-10.5,0.0
郑州,2021-01-08,0.7,-3.3,-6.0,0.0
